dgst,year_from,validity_period
6ed5861434d5fed9,2019,5.005479452054795
12e20466a0f08342,2019,5.005479452054795
3df01446a2b92093,2019,5.005479452054795
01dc77d7f8f94d97,2019,5.005479452054795
6b605ff743c859d0,2019,5.090410958904109
a58bc23175c42333,2019,5.005479452054795
c36783a79de002c5,2019,7.843835616438356
bbcfe0aee7ea78ea,2019,5.002739726027397
463ecd64b7506048,2018,5.002739726027397
f0bd6a29eee94a2c,2018,5.002739726027397
37c8d23c44b95833,2018,5.002739726027397
53bba35f7ea6edc9,2017,6.838356164383562
d8cf045c31d471bc,2018,2.0027397260273974
5a7ab0f4a2f6c3e5,2018,4.887671232876713
a962d6ad5ab88ef1,2018,5.002739726027397
3288565c318b19fe,2018,5.002739726027397
f2db6af8a8923654,2018,5.002739726027397
3487d08f8cf0246d,2017,5.002739726027397
527de9e5fcf4296a,2017,5.002739726027397
98afdc1588f76601,2017,5.002739726027397
c4bd865f2ae51533,2017,5.002739726027397
32f638c5e530f9ab,2017,5.002739726027397
9bedb5b157dd80d9,2016,5.002739726027397
8da378edb071a71c,2016,2.0
b9f476ad0695d397,2016,5.002739726027397
4e0dc3133a7e601d,2016,5.002739726027397
0655c71b1169638d,2016,2.0
516ed50b191d5ecf,2016,5.002739726027397
8adbd7e9acf259f2,2015,5.005479452054795
3c6b464b0620691b,2015,5.005479452054795
b7fa7a516230a6ad,2015,2.0027397260273974
1172a88e009dc248,2015,5.005479452054795
6700028a309c3f7f,2015,5.005479452054795
ebd276cca70fd723,2014,5.005479452054795
07bd7fc651bda6b1,2014,3.6082191780821917
7a53ce3f91bf73c7,2014,5.002739726027397
69a32c1b87f316d6,2014,5.002739726027397
b97dd0edc43bb048,2014,2.0027397260273974
6937471bfe362494,2014,5.073972602739726
9af7301386eb472e,2013,5.7095890410958905
72427a1b18b32eb7,2013,5.712328767123288
dfb6af00c78cd061,2013,5.079452054794521
2ee81d04494d15ff,2013,5.079452054794521
1df928dc81d0677c,2013,5.082191780821918
0b8cf410c4ead93e,2013,5.002739726027397
1763f7f598348a3f,2013,5.002739726027397
2f4a41e8a5dfac6a,2013,5.123287671232877
90f1d708d20deb30,2013,6.498630136986302
3d149fe7c08bfc58,2012,3.0986301369863014
dffcc385ce92920a,2012,2.684931506849315
37d92dff8af0374e,2012,6.967123287671233
1dccfd4765c150f7,2012,7.043835616438356
a0004494db6f648e,2012,7.197260273972603
c069f8e39ab4f586,2012,7.208219178082191
5e9eab631db3c27f,2012,7.336986301369863
9c6440ecec046cc0,2012,7.336986301369863
dc1967a01081b69e,2012,5.002739726027397
40dd9e2b624e6ba5,2012,5.005479452054795
7f7a0d0afdcf134a,2011,7.427397260273972
845233ae81096737,2011,2.967123287671233
c6cf3fe2183d6311,2011,3.4904109589041097
045f58d4755f4b8e,2011,5.013698630136986
8d6bde9a8bd70151,2011,5.013698630136986
a5c175a559b4a34a,2011,5.052054794520548
482919a6159cf398,2011,5.052054794520548
504258938266b87f,2011,5.83013698630137
ab9820cc7e3798c7,2011,3.3123287671232875
e78743b6df7852be,2011,8.180821917808219
eecba21ffdc0b0d2,2011,4.463013698630137
9476c9de9ea34166,2011,6.098630136986301
37ea5ec9fc9dc2c0,2011,5.005479452054795
34b3ad15f3e167d4,2011,3.580821917808219
c65658a1c66c8194,2011,3.580821917808219
7793c695818500d2,2011,5.002739726027397
a7fb436737683c47,2011,3.6904109589041094
8ce134684a5ee3c4,2010,5.380821917808219
771d20ddfc089ef3,2010,4.2684931506849315
114f8483014391bf,2010,4.347945205479452
a6100432995f0ae9,2009,4.394520547945206
6b3a8b843cc88859,2009,5.868493150684931
1522f5cecb18c3bb,2009,9.92054794520548
c239b55b3e867e64,2009,9.945205479452055
b638f68a92c10a7d,2009,10.153424657534247
4d502ae1deca71c1,2009,10.153424657534247
eb68ee4c8fc8b966,2009,3.5397260273972604
1a6298752a63d399,2009,3.106849315068493
5cc6ace5ef0d7525,2009,10.238356164383562
f96410a4008eeea6,2009,3.3068493150684932
9fa26ead7ab034f4,2009,3.3232876712328765
6f1b6ce54d4e9881,2009,6.515068493150685
a880b73034dc01e1,2009,6.632876712328767
fd1ad2fbd47bbf52,2008,5.2904109589041095
6de10fae5abcf229,2008,5.2904109589041095
b175e9107eeec286,2008,10.446575342465753
343c7fc5a34478e5,2008,10.449315068493151
cb079581e8a47554,2008,10.715068493150685
95948dc5f3e472fb,2008,10.843835616438357
cf640b4a33490be9,2008,10.882191780821918
75ac3b39572db0ad,2008,7.208219178082191
3faae83d248da8ba,2008,11.139726027397261
dd753ebde327c9bd,2008,4.063013698630137
2ea72bcc647e3d2a,2008,5.158904109589041
c42997635c90a668,2008,10.972602739726028
89ba45f41b175504,2008,4.115068493150685
4509dfe0e7c81c48,2008,7.375342465753425
10f1399a27470345,2008,11.093150684931507
3915e87615999e71,2008,11.145205479452056
f3d1f7d2a741549a,2007,5.682191780821918
d999c9060c908e2f,2007,6.284931506849315
4a2b527b492ccfe8,2007,11.95068493150685
c01b3c21670f17c7,2007,11.95068493150685
74e6430d8c4ea5b3,2007,11.95068493150685
4c45c2dcb8b765ec,2007,5.219178082191781
80904224999db2f1,2007,5.764383561643836
ec1e2c20f9a04cc0,2007,6.361643835616438
891356dd3490a86e,2007,5.2
f55deed67d2f337b,2007,5.4301369863013695
6dd2c6ec33a60c5e,2007,6.550684931506849
cdecc0eedcf05d2c,2007,12.482191780821918
e1ef2d99e9ebf856,2007,12.64931506849315
e430dbc6d2d4cf30,2007,12.41095890410959
2c4f8c7234b66061,2006,12.449315068493151
2aba7e73098ef9b9,2006,12.449315068493151
ab39cd7fe78622cf,2006,12.602739726027398
1420a8b7e8fb87a8,2006,12.602739726027398
894ceb81fc92cc00,2006,13.449315068493151
953e35b1d3d678ef,2006,13.547945205479452
11a73a5b4bff867e,2006,6.594520547945206
21373060a437bee9,2006,6.6876712328767125
8bf284d3b482ad65,2005,6.873972602739726
3ad601a9cb30dfef,2005,6.890410958904109
5edad8d95b4e309d,2005,6.961643835616439
29d30c54de3bc5d3,2005,7.043835616438356
1e5d8721adb66043,2005,7.597260273972603
238f8edc5eda1358,2005,14.106849315068493
663d89dea15969c8,2005,7.816438356164384
55b7ef08c27bcab4,2005,7.857534246575343
7fd3ddcf4381ccda,2004,14.945205479452055
af10ee8b6152998a,2004,8.043835616438356
a6dabc561da8937c,2004,8.931506849315069
48a7ea79afb16786,2002,10.021917808219179
b2f3874cdb97fe27,2013,6.586301369863014
96fb59dbfe43bd8b,2010,8.923287671232877
6a2eb69f2caf5268,2008,10.676712328767124
ab661e3bb9d3f4b1,2020,2.0
822d871f3bbd06d7,2020,2.4547945205479453
e333e66f884c480b,2020,3.0
bfe8695af271a9a7,2019,3.0
984765a443c4905d,2019,4.002739726027397
a7120da6bf4874fa,2019,0.9835616438356164
167ed26aa5bc8193,2018,5.002739726027397
c290ee3692a00006,2018,5.002739726027397
f33d172f7fefc18a,2017,5.002739726027397
f76907c0030ffd25,2017,5.002739726027397
baf13e368ed0a015,2017,3.0027397260273974
e569fda0ef20eb24,2017,5.002739726027397
4fc1208e4c800aa6,2017,5.002739726027397
977477f3f0bf1bfc,2017,5.002739726027397
edbef59cd3165e19,2017,4.964383561643835
3e5591d086a54905,2016,3.0
abec684b9c479352,2016,5.002739726027397
7802c88c8f632050,2016,5.002739726027397
de0bcb43b09719f8,2016,5.002739726027397
28c5a30fd4464675,2015,5.005479452054795
efc01e75c3dac8b6,2015,5.005479452054795
03fad65e5af65088,2015,5.002739726027397
dd7dd83c546c8813,2015,2.0027397260273974
3770f8060568da49,2015,2.0027397260273974
1b8a26b01a836cd9,2015,5.005479452054795
45a244a3b7af4522,2015,5.063013698630137
4ad3a1442788fbc3,2015,5.002739726027397
e88ad8ff74b8bad4,2014,5.002739726027397
c165d902b8a3de1a,2014,5.002739726027397
0eff4063e68d7cd6,2014,5.005479452054795
2bae9d218f2eba53,2014,5.002739726027397
3423cae31415bf49,2014,5.002739726027397
6ec778e1f029b4ac,2014,5.394520547945206
de6d23acc2c89451,2014,2.0027397260273974
82e3393c66be5edc,2014,5.405479452054794
e279b83263def114,2013,2.0
fbe41655a05a01ff,2013,5.7095890410958905
de85ff4c31069f12,2013,5.002739726027397
e1add2380a04566d,2013,5.002739726027397
5cc1fc64dded3b50,2013,5.002739726027397
a62c55533f4e1636,2013,5.824657534246575
0ed8272693d8a419,2013,5.002739726027397
efbabb5ea1999f85,2013,5.002739726027397
305af0eec85bb856,2013,5.8054794520547945
997699d2d129a417,2013,5.947945205479452
bcd8763845d1b292,2013,6.380821917808219
436939c2a85ce70c,2013,2.03013698630137
61e7578e78fbe755,2013,4.035616438356165
7f1524951867c013,2013,6.528767123287671
47750cedacaaf370,2012,10.005479452054795
ab6999d0f0057733,2012,6.706849315068493
537702338163b327,2012,2.095890410958904
b3f6140720637831,2012,5.413698630136986
9cb4a6f4521d59d1,2012,6.534246575342466
d6fa68f33a900972,2012,2.0
cd043d182eda3a33,2012,2.0
3c24bbe7724dbfdd,2012,0.8465753424657534
8c4c151144e1357e,2012,7.101369863013699
9b5f007978a96739,2012,10.005479452054795
ad0dee7d490695ec,2012,2.345205479452055
4871a084d74a4bc0,2012,7.189041095890411
7a99053d3ebc2a2c,2012,2.3917808219178083
83e595d2b5e3d74f,2012,5.032876712328767
c93c524be2602079,2012,5.301369863013699
3c0185a5cb2d1ea8,2012,7.608219178082192
3daa6b93207785e3,2012,5.3123287671232875
4b9c47a151bcab7b,2012,5.326027397260274
9cd0467ab50d0ebb,2012,7.627397260273972
0a117ebd82bdfb0c,2012,2.802739726027397
83b49d96cf05fa9c,2011,2.8986301369863012
0d0fbcf4d9637f09,2011,7.857534246575343
2293f114774003bc,2011,3.043835616438356
d5daf4035e929497,2011,5.627397260273972
beec932bb9348f24,2011,5.704109589041096
a42eb7c18fc371fd,2011,3.2054794520547945
e2f3a1cdd592ab05,2011,0.9726027397260274
3e2ae1e1e88c934a,2011,3.758904109589041
c31ddb0d93c5c156,2011,3.350684931506849
6da6a872d4b846b8,2011,3.8383561643835615
0eb23aceb068a36e,2011,8.252054794520548
93efc0873552859a,2011,3.5232876712328767
0e56fc7d012476c6,2011,4.134246575342465
833ff87d69cff5db,2011,6.1506849315068495
31042696aa4b50d9,2011,3.6136986301369864
9f16f98020c400cf,2011,8.473972602739726
e3ec9e198010de3c,2011,6.208219178082191
b7c10df521fe2261,2011,6.304109589041096
0dd55c93bb23f61a,2011,5.002739726027397
17fdcf858bc8e4b6,2010,3.882191780821918
0bfc750912e794fa,2010,6.463013698630137
634af5acb21aa587,2010,6.5917808219178085
7423b7fde3be2fd9,2010,8.92876712328767
86ee59184e6555b4,2010,8.953424657534246
77f16c3aa77ec094,2010,4.221917808219178
40a1c51472ad5d9f,2010,5.136986301369863
7c04881c9a46b337,2010,9.232876712328768
752f0f2579640175,2010,5.323287671232877
7b1f816f20381626,2010,4.441095890410959
75eea9585e92c8c8,2010,5.397260273972603
f78ee4a154a2a382,2010,4.605479452054794
a133b6760c75c671,2010,5.6876712328767125
b9936c6bdc1fa4d5,2009,9.580821917808219
0da9d81c9f563df5,2009,9.893150684931507
64695af9785b7571,2009,10.005479452054795
6dc47e3f5d35aedd,2009,10.084931506849315
66068857563b8b5c,2009,10.098630136986301
9fedea761b60396e,2009,3.3232876712328765
d670b489e240783a,2009,5.002739726027397
d3568613c552f9e8,2009,10.23013698630137
5f4cd1504f8b18e3,2009,10.564383561643835
a9a2d5f41fe92356,2009,3.5178082191780824
8934cb42486f1964,2008,10.446575342465753
285720252c0dee3f,2008,10.446575342465753
ea31ebaf9beafb62,2008,6.838356164383562
8d8c4515e497f1e2,2008,7.002739726027397
4cd1f87372c3f885,2008,7.375342465753425
fd851bebe592ae4b,2008,11.331506849315069
b61b6299f457a01e,2008,11.515068493150684
b1d4a77babcd94a9,2008,4.473972602739726
a4ab6e728810f94f,2007,4.698630136986301
29905976e5a0ae51,2007,2.0027397260273974
fc69121b90c093fb,2007,8.10958904109589
b3e1956635ea7c57,2007,12.169863013698631
a8057b728d4195ca,2007,12.224657534246575
a494ba95842f0cf2,2007,12.065753424657535
63437f397537984b,2007,5.8493150684931505
60d091c3aafa1e15,2007,5.802739726027397
af373587f2c57a24,2007,12.457534246575342
d832a3b75b62e38d,2007,5.501369863013698
6940e3c6a15b98e0,2007,12.493150684931507
d6a6e613a0dfb5ba,2007,5.512328767123288
8002c96397a290f9,2006,5.780821917808219
06f6d7907510c36e,2006,12.602739726027398
59cbd48b9dc51e87,2006,12.602739726027398
b2f1eac01c36057f,2006,12.942465753424658
3e182053b03f1faf,2006,5.980821917808219
b7cfc7d32fb169c3,2006,5.980821917808219
1c9ec6b1d3d1b1e5,2006,12.978082191780821
d9d0986019774924,2006,12.761643835616438
bec69aeff9cba48b,2006,12.761643835616438
6470858d54ffbc68,2006,6.038356164383561
436020c9d0988def,2006,6.572602739726028
d79ecebfe21f2144,2006,6.273972602739726
b5a9689d0c72da08,2006,7.068493150684931
9f01946eb73629c8,2006,6.561643835616438
38e9fe9b91ba56a5,2006,6.635616438356164
2755b2c7bdb9bcac,2005,6.704109589041096
1c7087cf1e7ad810,2005,6.756164383561644
feeecec3ac6f0503,2005,6.756164383561644
2606f6aa51007e00,2005,9.906849315068493
7b7287c13709fe29,2005,6.868493150684931
bcf31bb22ce5def0,2005,13.956164383561644
e0460454acc1cf2c,2005,10.04109589041096
b6aae0a745d9b4e7,2005,10.04109589041096
b6607a68c68f236d,2005,10.04931506849315
bb2ddf62a9393e92,2005,10.052054794520547
42ead8d898f8ed41,2005,10.232876712328768
9b0ee315f45da074,2005,7.208219178082191
d5415fded5362611,2005,7.3342465753424655
a426b267ebe7c611,2005,7.8493150684931505
81c3028e501636d9,2005,14.446575342465753
9a2061f014346e84,2005,10.58904109589041
606186b9773bacc2,2005,8.035616438356165
38fed8f0dee346e3,2004,14.780821917808218
5837c85fde74aa18,2004,8.602739726027398
5f72f74d631f2c02,2004,8.172602739726027
1c5a53365e6b11fd,2004,8.682191780821919
91d4367111d03c16,2004,8.682191780821919
8b41fea6ed931682,2004,8.931506849315069
d89f4c6ced9a828f,2004,11.586301369863014
8ac22970bd8042d2,2004,8.69041095890411
02482228eb547c15,2003,8.775342465753425
840c0faaf562d858,2003,9.304109589041095
bcb336e89e7c65c5,2003,8.93972602739726
9084479f3169b2a0,2003,8.942465753424658
a940a39be58c59a9,2003,9.471232876712328
d3728e022220084a,2003,9.515068493150684
4fa8af0edccb7ada,2003,16.01095890410959
59f8e74278f0ceb1,2003,9.024657534246575
9ab35e7d4098d369,2003,9.6
9eac15424d39e01e,2003,9.191780821917808
ae5d1783565a0af4,2003,9.767123287671232
a4590d39f8cb903b,2003,9.767123287671232
9c56502bea482758,2003,9.276712328767124
68782bbb8294a508,2003,9.802739726027397
ec68d62b75de2e2f,2003,12.504109589041096
e170afa9e43c34df,2003,10.03013698630137
c10773ac43ca7c2b,2002,10.24931506849315
13c3c43841adf547,2002,9.857534246575343
07c27f1f2230249f,2002,9.857534246575343
89530d775eee92e7,2002,10.435616438356165
069415d40ee425d0,2002,10.75068493150685
b131130935031b4d,2002,17.43013698630137
74a8ddae1bb0e894,2002,13.665753424657535
44ca028699bc96bf,2002,11.164383561643836
b8b694e0eee8bae7,2001,12.608219178082193
2a67ab3043fb1383,2001,12.021917808219179
38fe04934cbbab23,2000,15.002739726027396
4a1fa75170579066,2000,15.687671232876712
1a567cca7d817424,2000,13.0
bc4a8c3d43ef67a9,2000,13.167123287671233
ed0b7793ac82822e,1999,16.523287671232875
b4da176e90013e7c,1999,16.424657534246574
cf17802c4a3a9b46,1999,13.93972602739726
f4dc9b09aa682008,1998,17.523287671232875
822e5f25e7c4631e,1997,18.172602739726027
4c06ae63ced13ccd,2020,2.56986301369863
cf2b251d7672a468,2020,2.56986301369863
c7b02cec803da47e,2020,2.0
bfad9cf83b8ad085,2020,2.0
33258a9811927f4a,2020,2.9835616438356163
3f039f69a0665170,2019,2.0027397260273974
851ebce7ea31a10f,2019,2.786301369863014
bcd4d7b984750e77,2019,2.835616438356164
8bfe0e03fff5d93e,2019,4.473972602739726
491800e0be973e58,2018,2.0027397260273974
118719c175318b79,2018,5.002739726027397
e36a765876e0800b,2018,2.0027397260273974
066d77d15df27752,2018,5.002739726027397
a20bec09c0eafff0,2018,5.002739726027397
451e0806dfcfd29d,2018,5.002739726027397
d1887bdf0e8dd932,2018,2.0027397260273974
27dfb6d1928adc4a,2018,2.0027397260273974
9c5d4e978071d999,2018,5.002739726027397
da28a7902dfe0ab3,2018,2.0027397260273974
9fb1da643c5eefbe,2018,5.002739726027397
7a9786f5ffa46252,2017,5.002739726027397
bfc86f14e2484335,2017,5.002739726027397
373a00a025482f5c,2017,5.002739726027397
17a34d8284d0b7fd,2017,2.0
c62fc4873d1a8ba4,2017,5.002739726027397
23c80dea6dcf1f2d,2017,2.0
eb631d5cae1dc81e,2017,5.002739726027397
3c3d3f55aaff9a29,2017,2.0
8e627d6290cb451b,2017,2.0
7fb9a3f920cd2fcb,2017,5.002739726027397
088da17ced3355f3,2017,5.002739726027397
2d05e976e1adf696,2017,5.002739726027397
d976861ecbeee69c,2017,2.0
8fea2067130db91e,2017,2.0
422fb9723d7b0397,2017,2.0
f1340addb19f2056,2017,2.0
a586a2744923acd1,2016,2.0
2333fd1226ed1abf,2016,5.002739726027397
55611814e363c81b,2016,5.002739726027397
64619d47b9478fea,2016,5.002739726027397
0ac12b0e1d4e77c8,2016,5.002739726027397
9a6986a9d7d9c10a,2016,2.0
69490b55148cb91f,2016,5.002739726027397
5756870e6457a2a2,2016,5.005479452054795
8ee42f74011d27cc,2015,1.7534246575342465
04715a4f818f4b71,2015,5.005479452054795
240c6747bec4221b,2015,5.005479452054795
9cc13e4576e9bfcc,2015,5.005479452054795
079f01a6332a4047,2015,2.0027397260273974
d81e245abdc004cd,2015,5.005479452054795
172856c5954d49f3,2015,5.52054794520548
a3c695a149128bf4,2015,5.005479452054795
ea5ffdcf17f6ecf4,2015,5.005479452054795
2c9179a38fe40337,2015,5.005479452054795
daffde7e5c737d2b,2015,5.005479452054795
07be0364d33df178,2015,2.0027397260273974
6f0a50d3bd7db7c7,2015,2.0027397260273974
7c392975bddb3363,2015,5.005479452054795
38144d803e4db0bb,2015,2.0027397260273974
f655aabeeeb5a27a,2014,2.0027397260273974
3f141b547bd4735f,2014,2.0027397260273974
f143cbe607bd5e53,2014,2.0027397260273974
0567622a44a8b245,2014,2.0027397260273974
5d16f7c0662c65cd,2014,1.8712328767123287
86c6082b2ea2db8c,2014,5.002739726027397
2b00292b7ed0a1fc,2014,1.8904109589041096
dd2ffbcf0c55bdf3,2014,2.0027397260273974
c93ceefca0a81f36,2014,2.0027397260273974
bb13f8b3bd2a9542,2014,1.9095890410958904
760bf71ae0e88703,2014,5.005479452054795
2e48ad954c401d21,2014,2.0383561643835617
f43765c81befb944,2014,5.364383561643836
8d6bca0d7f228191,2014,5.364383561643836
6d4a3715391db624,2014,3.263013698630137
2eecefd9195a4d9a,2014,3.4712328767123286
c4857f686965bd32,2014,2.0
01799fe195178ed7,2013,5.002739726027397
7558de658fb39185,2013,5.002739726027397
d58b07602f5f3f63,2013,3.558904109589041
7c05ef503d8af5ce,2013,6.057534246575343
7ac69e82d1a680bb,2013,6.663013698630137
48d52eb9f3dc1336,2012,5.4082191780821915
48cceb6641058061,2012,5.512328767123288
afd53594ae3ced7c,2012,5.52054794520548
b4bc79d8a558c7cf,2012,2.1315068493150684
2b6a2b0e304555da,2012,2.671232876712329
c259834e86bb6b32,2012,2.16986301369863
09b43147f1307352,2012,3.084931506849315
5f7767a0f1c42938,2012,7.413698630136986
ce987167d42db722,2012,5.1726027397260275
c16a92b40550193d,2012,5.1726027397260275
28f5aff71db03c96,2012,5.197260273972603
c137a5327f93ba44,2012,7.553424657534246
df0953ef0e3c211c,2012,7.6
ba59aad3e2ff297d,2012,7.6657534246575345
089729431ce18e2e,2011,3.043835616438356
80776b0266b15a22,2011,5.457534246575342
0f1881032ce00626,2011,8.142465753424657
af65dfc2ab885449,2011,8.221917808219178
d1326c7789ce8168,2011,8.312328767123288
4c5cf117774b0977,2011,3.6082191780821917
eff01dbe941ad7d3,2011,8.452054794520548
2ff761edd4ed9b72,2011,3.6575342465753424
af2f67d291cd2ef9,2011,3.7534246575342465
fb58cf87032c58ae,2011,6.336986301369863
82ee72b4cabf068d,2010,3.884931506849315
8b02fb62f675855b,2010,3.926027397260274
ce2218b76401e407,2010,8.923287671232877
fa4ccb39364d6a7d,2010,8.923287671232877
1b8d3fb7ae91b283,2010,9.095890410958905
2ededb86c3731598,2010,4.271232876712329
93252247a4a79c4c,2010,4.298630136986302
50e0d3d1d3e583c9,2010,9.191780821917808
8f96aeb213183c53,2010,5.424657534246576
a3562f650908bbee,2009,9.827397260273973
6e04be574f763eeb,2009,4.550684931506849
fbbf87d137dc8cc6,2009,1.8493150684931507
0d2730471dad6fc9,2009,4.619178082191781
281fdab3b660bbcd,2009,4.646575342465753
a5911cd8ee937d06,2009,7.923287671232877
1f10af21b5edd344,2009,4.76986301369863
47b7756c14a90ee5,2009,3.0602739726027397
9e4d3347efd95ec9,2009,8.147945205479452
9eee00adf2033634,2009,6.3863013698630136
1fbea7d1caa48937,2009,8.208219178082192
71d010aa76d970d2,2009,3.287671232876712
5736f6364cf3f321,2009,3.2986301369863016
1238ef850871c077,2009,3.304109589041096
06d0d0fc31765cee,2009,3.4136986301369863
d46ac80896df7c74,2009,5.213698630136986
a67e66c49ead74dc,2008,3.5561643835616437
bf7b3c78598f74cd,2008,3.589041095890411
8f538d2eb9a1c6c7,2008,3.589041095890411
a21b12bb215e0983,2008,10.70958904109589
84ad620b72c8737e,2008,6.857534246575343
f5d49c63046c69d2,2008,3.789041095890411
5488f793767adce9,2008,3.936986301369863
6ca48dcc96c8a1b2,2008,8.926027397260274
24610d9737c6d36d,2008,3.9534246575342467
393ff55617c6c897,2008,4.191780821917808
07a8895358d5d4a3,2008,4.191780821917808
273ea62aabe41745,2008,4.210958904109589
28fb117adbb809e3,2008,11.523287671232877
e211cc4f5c7b1e8c,2008,4.476712328767123
f71029af53251eba,2007,5.087671232876712
03c725ba1c0572ce,2007,8.243835616438357
b5422eba5504df04,2007,5.257534246575342
f303f811617f9b30,2006,8.994520547945205
a50d8bac9a724b17,2006,9.04109589041096
ee47a20ec65adfc3,2006,6.789041095890411
77e7bad20c9de303,2005,6.715068493150685
8f4e07aed7805538,2005,6.901369863013699
3ba86e18524b222c,2005,13.956164383561644
4863e25901fb2893,2005,7.065753424657534
6f9f6d0494d09f67,2005,7.380821917808219
2900206d823a1c68,2005,7.419178082191781
a21489f32de33929,2004,14.772602739726027
450c858824ce968f,2004,8.282191780821918
b556533c023e6845,2004,15.32054794520548
729fa7f677d11f64,2004,8.69041095890411
d92e1fe0770e3dc8,2003,9.021917808219179
e388ae79b53c72c5,2003,16.095890410958905
c576a647e82897eb,2003,9.443835616438356
ccd495734be2ee80,2003,9.528767123287672
abe2cae168f7ce3b,2002,9.76986301369863
ba484e463dd05e33,2002,17.34794520547945
d87e9e95d79c8e5c,2002,17.43013698630137
78f858b401b948dc,2001,10.93972602739726
455be4bbbde75cbf,2000,11.942465753424658
c3b19fb586749e3d,2000,7.473972602739726
b7e41112ca4365db,1999,16.257534246575343
edf5e07d81d2a821,1999,16.59178082191781
eedb0847d5baee44,2017,5.002739726027397
e9fc2f8b110e71a0,2017,5.002739726027397
fd4d922c717dc33e,2017,5.002739726027397
c65479b8e0673674,2017,5.002739726027397
8a1aa79f682fa03b,2017,5.002739726027397
69d373903e9635ef,2016,3.0
c8f2a5312b671aae,2015,5.005479452054795
2c6ffeafe3c2a9c0,2015,5.005479452054795
7a0bf9a6853770a0,2015,5.046575342465753
f621ca835cf98a6d,2014,5.016438356164383
c2f2848ea822ce0a,2013,2.0
76c969ba5887d1de,2013,6.161643835616438
a5082dd440678d5f,2013,5.002739726027397
7258bad63478469e,2013,6.432876712328767
fa384d976e832adb,2013,6.534246575342466
1e334ca7ea36af97,2012,5.101369863013699
5ec09bcc99fa852f,2012,7.120547945205479
cdbc3408b203a7f0,2012,5.093150684931507
bc25fc8ca4838e0e,2012,7.624657534246575
fd583001a87023fd,2012,7.627397260273972
54dd28994604ee35,2012,7.627397260273972
559c84222b818414,2011,5.684931506849315
ddd5b03b87f5ccee,2011,3.263013698630137
e1eec6b40db93c16,2011,3.5972602739726027
0d77936727b14c88,2011,8.558904109589042
4d885e54f1361d04,2010,9.01917808219178
875eb5f102e0a979,2010,4.301369863013699
83c3c545298562e5,2010,5.416438356164384
031667f4e242da61,2009,9.893150684931507
27b4366a0f1fcdef,2009,9.893150684931507
3a3b0a9113835307,2009,9.964383561643835
e56d5d27cb2b3e6f,2009,9.964383561643835
d8e467c5ee81a7d3,2009,4.715068493150685
8a8385c9aea0d3f7,2009,4.723287671232876
4c47ae5cef1a329d,2009,4.7753424657534245
6bc3be1850b3ff61,2009,3.4
602b5c8fc373536b,2009,3.421917808219178
112ddf93c0d89a73,2009,10.545205479452054
4bb7671db3a9b5d6,2009,3.4712328767123286
39aeb68e75ebf9c1,2009,3.4794520547945207
877e2dc06f862f3f,2008,3.589041095890411
a3de319045809828,2008,10.860273972602739
c28289a45fc012a6,2008,5.158904109589041
2509ad459b673ebe,2008,4.0849315068493155
87e16544d131403e,2008,11.597260273972603
502645d74f607b06,2008,11.610958904109589
fd1a78c4cfc3ce73,2008,11.610958904109589
f9d316ae20925e85,2007,3.682191780821918
b978c889e719e55a,2007,8.038356164383561
5301d4c4cf03bc43,2007,5.2904109589041095
ae1b80e9cccec491,2007,6.550684931506849
c78ba3edcbd57788,2007,12.457534246575342
db1efb47b1e50928,2007,8.624657534246575
2bfb05dec3fb0bb3,2007,5.567123287671233
e1163a138f94c797,2007,5.616438356164384
e66a9b22df7fe32d,2007,6.178082191780822
67a66dc8b382c376,2006,6.879452054794521
afd270b25102249c,2006,6.879452054794521
23d40c6f8b79681b,2006,6.879452054794521
e9a2a50a14608f93,2006,6.93972602739726
e4dc90de190437b8,2006,6.8493150684931505
f44dde294e680b02,2006,6.3780821917808215
ced6075dd1813122,2005,7.512328767123288
37d28734245a3bb1,2005,7.512328767123288
7b25e657bfe7a0c1,2005,7.575342465753424
35efe13fa9e93a68,2005,8.093150684931507
f577607298c4b574,2005,8.093150684931507
b0fd694500bfffab,2005,8.093150684931507
355a5b9240e32cc9,2005,7.635616438356164
c79dafc7b0da855e,2005,7.635616438356164
a36e2e19e05a3909,2004,7.712328767123288
50edba5c7877aa48,2004,7.767123287671233
d04fe945c5a085aa,2004,7.898630136986301
7085fcb3630e00aa,2004,7.912328767123288
edce62ced3b50eb7,2004,7.975342465753425
21d5f1b05e1ba491,2003,7.043835616438356
ad43bb30b642aea4,2003,9.515068493150684
4ca65d6a0a8c1891,2003,9.515068493150684
b274439f65c6ef42,2002,10.835616438356164
f917b25355407d29,2001,11.668493150684931
28bb2a8869397c4c,2000,12.416438356164383
28a9fc2137d72ce9,1998,14.501369863013698
19153183fc99f5d6,2018,5.002739726027397
a5582c2c9f2c7860,2016,5.002739726027397
f67f3737a3b47208,2015,5.005479452054795
f5e5e3d4ef424831,2015,5.005479452054795
562ae7baded055ab,2015,5.005479452054795
52d806d32bda9315,2015,5.005479452054795
25df98be2c57b7be,2014,5.002739726027397
8a5090963fe7a69c,2014,1.6246575342465754
c896595602779acc,2013,2.0
ad0230b02113d0fd,2013,6.550684931506849
2fc6e266afa354ca,2012,2.0082191780821916
ad9ea5a4acf9ac53,2012,5.331506849315068
900fc57d6f5a02da,2012,5.331506849315068
8fbfdb6d398d2a44,2012,2.084931506849315
